quarter,feature,mean_abs_shap
2023Q1,trn0376__L2,1.34681
2023Q2,ord0362__L2,1.49658
2023Q2,srv0092__L2,0.02718
2023Q2,glb0560__L0,2.05012
2023Q2,prd0419__L2,0.11825
2023Q2,msc0583__L0,0.12418
2023Q2,msc0574__L0,0.16266
2023Q2,srv0103__L0,0.03696
2023Q2,ord0347__L2,0.26157
2023Q2,srv0046__L0,0.16258
2023Q2,srv0320__L1,0.15604
2023Q2,srv0058__L2,0.78091
2023Q2,srv0322__L0,0.05249
2023Q2,srv0210__L0,0.4374
2023Q2,prd0443__L1,0.4012
2023Q2,trd0489__L0,0.20245
2023Q2,srv0081__L0,0.3448
2023Q2,srv0160__L0,0.41343
2023Q2,srv0104__L1,0.25925
2023Q2,ord0366__L0,0.40219
2023Q2,cmd0515__L0,0.27037
2023Q2,cmd0521__L1,0.09473
2023Q2,srv0029__L1,1.87866
2023Q2,srv0062__L1,0.39137
2023Q2,srv0054__L0,0.12242
2023Q2,srv0252__L0,0.80369
2023Q2,srv0198__L1,0.30109
2023Q2,srv0102__L1,0.15268
2023Q2,srv0186__L1,0.0769
2023Q2,prd0426__L1,0.09123
2023Q2,msc0579__L0,0.10553
2023Q2,srv0017__L2,0.01679
2023Q2,srv0195__L1,0.32931
2023Q2,srv0335__L1,0.26036
2023Q2,cmd0528__L2,0.56369
2023Q2,trd0472__L0,0.02441
2023Q2,prd0413__L1,0.0733
2023Q2,srv0132__L2,0.38681
2023Q2,prc0511__L0,0.29803
2023Q2,fin0534__L2,0.09058
2023Q2,srv0117__L0,0.06443
2023Q2,srv0187__L1,0.58847
2023Q2,srv0125__L1,0.96243
2023Q2,srv0135__L0,0.06422
2023Q2,srv0212__L0,0.64599
2023Q2,msc0585__L0,0.18274
2023Q2,trd0471__L2,0.5675
2023Q2,trd0483__L2,0.05258
2023Q2,srv0324__L0,0.09747
2023Q2,srv0068__L1,0.33303
2023Q2,ord0355__L0,0.35539
2023Q2,srv0038__L2,0.33232
2023Q2,srv0127__L1,0.32754
2023Q2,srv0171__L1,1.20834
2023Q2,srv0113__L2,0.40073
2023Q2,srv0332__L0,0.20438
2023Q2,srv0292__L2,0.03913
2023Q2,srv0128__L2,0.59812
2023Q2,srv0158__L0,0.07602
2023Q2,ord0340__L0,0.0582
2023Q2,srv0176__L2,0.69841
2023Q3,srv0189__L1,0.49457
2023Q3,trd0467__L0,0.59076
2023Q3,srv0068__L1,0.8463
2023Q3,srv0108__L2,1.74193
2023Q3,trn0393__L1,0.64967
2023Q3,con0446__L1,0.80637
2023Q3,srv0135__L1,0.37535
2023Q3,srv0017__L1,1.8891
2023Q3,srv0044__L0,0.33538
2023Q3,srv0295__L1,0.04413
2023Q3,srv0132__L0,1.77715
2023Q3,srv0058__L2,0.11072
2023Q3,con0453__L0,0.29672
2023Q3,msc0585__L0,0.04683
2023Q3,cmd0517__L1,0.66096
2023Q3,srv0319__L1,0.68479
2023Q3,srv0138__L0,0.84855
2023Q3,srv0041__L0,0.4819
2023Q3,srv0162__L2,0.06799
2023Q3,srv0236__L0,0.51332
2023Q3,srv0320__L1,0.06275
2023Q3,srv0029__L2,0.53571
2023Q3,prd0435__L2,0.06798
2023Q3,prd0413__L1,0.08938
2023Q3,prd0431__L0,0.27529
2023Q3,srv0092__L2,0.8147
2023Q3,srv0248__L2,0.51448
2023Q3,msc0579__L0,1.09612
2023Q3,srv0046__L0,0.08539
2023Q3,srv0176__L0,0.15913
2023Q3,trd0472__L2,0.34292
2023Q3,srv0117__L2,1.1607
2023Q3,srv0207__L0,1.83065
2023Q3,srv0104__L2,0.42423
2023Q3,trd0489__L0,0.19712
2023Q3,srv0195__L1,0.04906
2023Q3,trd0478__L2,0.7316
2023Q3,srv0186__L0,0.13188
2023Q3,srv0322__L2,0.5356
2023Q3,srv0187__L1,0.47904
2023Q3,srv0080__L0,0.34803
2023Q3,trd0464__L1,1.14956
2023Q3,srv0281__L2,0.27537
2023Q3,prd0433__L0,0.13893
2023Q3,srv0337__L1,0.30475
2023Q3,srv0305__L0,0.12529
2023Q3,prd0419__L2,1.60189
2023Q3,srv0304__L2,0.15655
2023Q3,srv0081__L2,0.03676
2023Q3,srv0252__L0,0.59825
2023Q3,trd0483__L2,0.08636
2023Q3,srv0292__L2,0.03703
2023Q3,trn0376__L1,0.22771
2023Q3,msc0574__L2,0.02425
2023Q3,srv0131__L2,0.11063
2023Q3,srv0198__L0,0.24523
2023Q3,srv0262__L2,0.4829
2023Q3,srv0204__L2,0.11787
2023Q3,srv0011__L2,0.28673
2023Q3,ord0355__L2,0.4072
2023Q4,trn0379__L1,0.33037
2023Q4,srv0176__L1,1.1724
2023Q4,srv0262__L0,0.0975
2023Q4,srv0133__L1,0.17415
2023Q4,srv0108__L2,0.04137
2023Q4,ord0366__L2,0.67547
2023Q4,srv0103__L0,0.91026
2023Q4,srv0112__L2,0.00891
2023Q4,srv0122__L0,1.07132
2023Q4,srv0198__L2,0.96827
2023Q4,trd0490__L1,0.26341
2023Q4,srv0316__L0,0.47245
2023Q4,con0453__L1,0.32222
2023Q4,srv0041__L1,0.43611
2023Q4,srv0059__L0,0.46633
2023Q4,con0446__L1,0.56092
2023Q4,srv0029__L2,0.42361
2023Q4,srv0135__L1,0.43324
2023Q4,srv0015__L1,0.22436
2023Q4,trd0483__L2,0.086
2023Q4,ord0353__L2,0.57816
2023Q4,srv0332__L0,0.10905
2023Q4,srv0068__L0,1.23301
2023Q4,srv0028__L2,1.45187
2023Q4,srv0154__L1,0.17509
2023Q4,fin0534__L0,0.17258
2023Q4,srv0207__L2,0.31097
2023Q4,srv0062__L2,0.1459
2023Q4,trd0471__L1,0.3321
2023Q4,trd0476__L0,0.01484
2023Q4,srv0160__L0,0.21847
2023Q4,ord0356__L2,1.23067
2023Q4,srv0162__L0,0.3807
2023Q4,srv0082__L0,0.76874
2023Q4,srv0292__L0,0.40368
2023Q4,msc0583__L2,0.04021
2023Q4,cmd0522__L2,0.45798
2023Q4,prd0435__L0,0.49022
2023Q4,ord0362__L2,1.01121
2023Q4,trd0489__L2,0.08996
2023Q4,glb0557__L0,0.7725
2023Q4,cmd0521__L1,0.60299
2023Q4,srv0132__L1,0.25524
2023Q4,srv0319__L2,0.16988
2023Q4,trd0472__L2,0.33121
2023Q4,srv0011__L2,0.93319
2023Q4,srv0295__L2,0.68468
2023Q4,msc0579__L1,0.72777
2023Q4,srv0324__L1,1.5128
2023Q4,glb0560__L2,0.07057
2023Q4,srv0186__L2,1.13728
2023Q4,srv0281__L0,0.05045
2023Q4,srv0102__L2,0.66626
2023Q4,prc0511__L0,1.27597
2023Q4,prd0426__L1,0.04058
2023Q4,prd0431__L2,0.00166
2023Q4,srv0046__L2,0.29437
2023Q4,srv0074__L1,0.22775
2023Q4,srv0187__L2,0.0652
2023Q4,msc0574__L1,1.52422
2024Q1,cmd0517__L2,0.45251
2024Q1,srv0092__L2,1.01981
2024Q1,srv0212__L1,0.80123
2024Q1,srv0135__L1,0.45296
2024Q1,srv0122__L0,0.20441
2024Q1,srv0305__L2,0.97591
2024Q1,srv0028__L1,0.37578
2024Q1,srv0131__L2,1.74568
2024Q1,ord0356__L1,0.40881
2024Q1,trd0467__L0,0.3518
2024Q1,trd0464__L0,0.06487
2024Q1,srv0189__L2,0.33487
2024Q1,srv0171__L1,0.89817
2024Q1,srv0158__L0,0.35704
2024Q1,ord0347__L1,0.69436
2024Q1,srv0015__L2,0.50594
2024Q1,srv0320__L2,0.08762
2024Q1,srv0316__L2,0.8317
2024Q1,ord0358__L0,0.22439
2024Q1,con0446__L0,0.23468
2024Q1,srv0335__L0,1.64754
2024Q1,ord0366__L2,0.09874
2024Q1,prd0433__L2,0.5756
2024Q1,srv0074__L0,0.90684
2024Q1,srv0127__L0,1.51714
2024Q1,msc0585__L2,0.11858
2024Q1,srv0281__L1,0.07394
2024Q1,cmd0521__L2,0.18068
2024Q1,trd0476__L2,0.55043
2024Q1,msc0568__L1,0.18849
2024Q1,cmd0522__L2,0.5598
2024Q1,srv0236__L2,1.85221
2024Q1,srv0102__L0,0.14788
2024Q1,srv0054__L0,0.40591
2024Q1,srv0198__L0,0.41385
2024Q1,srv0160__L1,0.2039
2024Q1,srv0029__L2,0.34793
2024Q1,srv0162__L2,0.92798
2024Q1,trn0385__L1,1.18209
2024Q1,prd0438__L2,0.11892
2024Q1,cmd0515__L1,0.85187
2024Q1,trd0478__L1,0.06282
2024Q1,srv0262__L2,0.21718
2024Q1,prd0419__L1,0.07337
2024Q1,trd0490__L1,0.58382
2024Q1,prd0431__L0,0.00994
2024Q1,srv0041__L0,0.93766
2024Q1,srv0204__L0,0.57272
2024Q1,trd0472__L0,0.36093
2024Q1,trd0483__L1,0.27473
2024Q1,srv0295__L0,0.45216
2024Q1,srv0186__L1,0.20904
2024Q1,srv0292__L1,0.63664
2024Q1,srv0082__L2,0.18368
2024Q1,srv0324__L1,2.04502
2024Q1,srv0062__L1,0.299
2024Q1,srv0207__L0,0.05028
2024Q1,srv0059__L2,0.02899
2024Q1,srv0103__L0,0.30249
2024Q1,trd0479__L2,0.18993
2024Q2,prd0433__L1,0.21511
2024Q2,srv0011__L1,0.10764
2024Q2,prd0413__L1,0.37632
2024Q2,cmd0515__L0,0.92353
2024Q2,cmd0517__L2,0.02187
2024Q2,prd0443__L0,0.13931
2024Q2,msc0582__L1,0.17144
2024Q2,srv0305__L1,0.3936
2024Q2,srv0171__L1,0.37831
2024Q2,srv0156__L2,0.66987
2024Q2,glb0560__L2,0.20999
2024Q2,srv0248__L2,0.17752
2024Q2,msc0583__L1,0.64675
2024Q2,srv0082__L1,0.24283
2024Q2,srv0112__L2,1.27912
2024Q2,srv0162__L2,0.41371
2024Q2,srv0176__L1,0.22746
2024Q2,srv0081__L0,0.28486
2024Q2,srv0202__L0,0.29209
2024Q2,srv0017__L2,0.25407
2024Q2,srv0195__L0,0.20787
2024Q2,trn0393__L2,0.05561
2024Q2,srv0189__L2,0.37951
2024Q2,prd0435__L1,0.36746
2024Q2,srv0059__L1,0.23609
2024Q2,srv0108__L0,0.2036
2024Q2,srv0080__L0,0.82002
2024Q2,srv0130__L1,0.2692
2024Q2,fin0534__L1,0.14282
2024Q2,prd0408__L2,0.03076
2024Q2,ord0355__L0,0.15683
2024Q2,srv0295__L1,0.06868
2024Q2,srv0062__L0,0.33067
2024Q2,srv0198__L2,0.26445
2024Q2,ord0353__L2,0.1553
2024Q2,srv0324__L2,0.21158
2024Q2,srv0207__L0,0.96925
2024Q2,trd0471__L0,0.59726
2024Q2,cmd0521__L1,0.41583
2024Q2,trd0464__L0,0.09019
2024Q2,srv0029__L1,0.27564
2024Q2,srv0158__L0,0.62675
2024Q2,srv0104__L2,0.22216
2024Q2,srv0281__L2,0.05672
2024Q2,trd0489__L1,0.20818
2024Q2,srv0125__L2,0.10875
2024Q2,ord0356__L0,0.00893
2024Q2,trd0490__L1,0.23523
2024Q2,srv0292__L1,0.1218
2024Q2,srv0103__L2,0.03577
2024Q2,ord0358__L0,0.2754
2024Q2,ord0347__L0,0.96939
2024Q2,srv0337__L0,0.33956
2024Q2,srv0316__L0,0.99539
2024Q2,srv0054__L2,0.86061
2024Q2,con0453__L2,0.82457
2024Q2,prd0431__L1,0.4949
2024Q2,trd0483__L0,0.99679
2024Q2,srv0068__L1,2.40966
2024Q2,srv0058__L2,0.2857
2024Q3,srv0281__L0,1.4832
2024Q3,cmd0522__L0,0.01488
2024Q3,srv0171__L2,0.27561
2024Q3,srv0156__L1,2.18443
2024Q3,srv0130__L0,0.67106
2024Q3,trn0385__L1,0.22934
2024Q3,srv0058__L2,0.34241
2024Q3,ord0347__L2,0.30246
2024Q3,srv0207__L1,0.14734
2024Q3,srv0082__L1,0.33074
2024Q3,srv0135__L0,0.22979
2024Q3,srv0248__L1,0.07696
2024Q3,srv0320__L1,0.50305
2024Q3,trd0464__L2,1.03337
2024Q3,trd0478__L2,0.36355
2024Q3,trd0467__L2,0.21889
2024Q3,msc0582__L1,0.20817
2024Q3,srv0204__L2,0.22122
2024Q3,prd0419__L2,1.07314
2024Q3,srv0198__L2,0.46175
2024Q3,cmd0517__L1,0.07628
2024Q3,srv0212__L2,0.13433
2024Q3,srv0062__L1,0.25447
2024Q3,srv0029__L0,0.05948
2024Q3,trn0376__L0,0.53918
2024Q3,ord0362__L1,0.85462
2024Q3,srv0186__L0,0.18764
2024Q3,srv0113__L1,0.00787
2024Q3,cmd0521__L1,1.65572
2024Q3,srv0332__L0,0.14488
2024Q3,trd0479__L2,0.26783
2024Q3,srv0187__L2,0.08027
2024Q3,ord0366__L1,0.11197
2024Q3,msc0579__L2,0.28818
2024Q3,srv0195__L2,0.24516
2024Q3,srv0160__L0,0.7683
2024Q3,srv0127__L0,0.08675
2024Q3,cmd0528__L0,0.4108
2024Q3,srv0028__L2,0.0327
2024Q3,prd0408__L0,0.04357
2024Q3,srv0068__L0,0.36008
2024Q3,srv0044__L1,0.55551
2024Q3,prd0426__L2,0.69166
2024Q3,srv0125__L0,0.34069
2024Q3,srv0112__L2,0.10939
2024Q3,ord0353__L2,2.32421
2024Q3,srv0138__L2,0.01679
2024Q3,prd0438__L1,0.12423
2024Q3,trn0393__L1,0.07078
2024Q3,srv0054__L2,0.18773
2024Q3,msc0585__L0,0.57411
2024Q3,srv0080__L1,0.30509
2024Q3,prd0435__L1,0.60785
2024Q3,srv0305__L2,0.21895
2024Q3,srv0011__L2,0.2671
2024Q3,srv0103__L2,0.89658
2024Q3,srv0295__L1,0.11936
2024Q3,srv0304__L1,1.02774
2024Q3,srv0316__L0,1.52907
2024Q3,trd0476__L1,1.02954
2024Q4,trd0476__L2,1.10336
2024Q4,prd0419__L1,0.69883
2024Q4,trd0490__L2,0.84491
2024Q4,srv0198__L1,0.64235
2024Q4,srv0108__L0,0.05965
2024Q4,srv0104__L2,1.80757
2024Q4,srv0332__L2,0.31225
2024Q4,srv0186__L0,2.20787
2024Q4,srv0160__L0,0.90286
2024Q4,trd0479__L2,0.19774
2024Q4,prd0431__L0,0.72497
2024Q4,srv0295__L1,0.01191
2024Q4,trd0489__L2,0.06356
2024Q4,srv0135__L1,1.70479
2024Q4,prd0426__L0,0.22735
2024Q4,ord0356__L1,0.35007
2024Q4,con0453__L0,0.17252
2024Q4,srv0138__L2,0.55353
2024Q4,srv0068__L2,0.1962
2024Q4,prd0433__L2,0.28012
2024Q4,prd0408__L0,0.74827
2024Q4,srv0212__L2,0.55078
2024Q4,prd0443__L2,0.37298
2024Q4,ord0362__L0,0.31245
2024Q4,srv0158__L2,0.1877
2024Q4,srv0112__L2,0.08859
2024Q4,cmd0517__L2,0.8649
2024Q4,prc0511__L0,0.11413
2024Q4,ord0358__L0,0.55471
2024Q4,srv0049__L2,0.19043
2024Q4,srv0117__L2,0.18772
2024Q4,srv0189__L0,0.18532
2024Q4,srv0028__L2,0.40171
2024Q4,srv0122__L2,0.68782
2024Q4,srv0015__L0,0.12676
2024Q4,msc0568__L2,0.0667
2024Q4,srv0125__L0,0.22257
2024Q4,ord0366__L1,0.38887
2024Q4,srv0236__L1,0.66835
2024Q4,srv0292__L0,0.68428
2024Q4,ord0340__L2,0.00935
2024Q4,srv0029__L1,0.79023
2024Q4,msc0579__L2,0.27791
2024Q4,srv0132__L1,0.77429
2024Q4,srv0130__L0,0.03316
2024Q4,trn0385__L2,0.48946
2024Q4,srv0046__L2,2.59633
2024Q4,msc0583__L1,0.01024
2024Q4,msc0582__L0,0.17786
2024Q4,srv0171__L0,0.22289
2024Q4,srv0074__L0,0.62186
2024Q4,prd0438__L1,0.63511
2024Q4,srv0305__L0,0.13226
2024Q4,msc0574__L0,0.58108
2024Q4,srv0054__L0,0.0352
2024Q4,srv0156__L0,0.15016
2024Q4,trn0379__L0,0.30495
2024Q4,prd0413__L2,0.6562
2024Q4,srv0103__L0,0.21554
2024Q4,srv0316__L1,1.44934
2025Q1,srv0135__L2,0.8538
2025Q1,ord0366__L0,0.31171
2025Q1,srv0138__L1,0.07974
2025Q1,srv0295__L1,1.35463
2025Q1,srv0104__L1,0.02189
2025Q1,ord0355__L1,0.06736
2025Q1,msc0583__L1,0.0129
2025Q1,srv0210__L2,1.46634
2025Q1,srv0195__L2,0.54535
2025Q1,trn0379__L2,0.58217
2025Q1,srv0324__L0,0.67969
2025Q1,srv0011__L1,0.03849
2025Q1,srv0049__L1,0.10197
2025Q1,srv0189__L1,1.04649
2025Q1,trd0478__L0,2.72346
2025Q1,srv0068__L0,0.0683
2025Q1,trd0472__L0,1.23889
2025Q1,srv0319__L2,0.73393
2025Q1,srv0080__L2,0.05966
2025Q1,srv0125__L0,0.32368
2025Q1,srv0128__L1,0.04689
2025Q1,srv0017__L0,0.23761
2025Q1,trd0476__L0,0.87834
2025Q1,prd0431__L1,0.09807
2025Q1,trd0471__L1,0.2524
2025Q1,cmd0517__L0,0.50312
2025Q1,srv0038__L2,0.79503
2025Q1,prc0511__L0,0.75832
2025Q1,srv0281__L2,0.91706
2025Q1,srv0204__L2,0.06628
2025Q1,srv0304__L1,0.26558
2025Q1,srv0044__L2,0.19445
2025Q1,cmd0515__L1,0.71529
2025Q1,prd0443__L0,0.17989
2025Q1,srv0292__L0,0.54425
2025Q1,srv0160__L1,0.10235
2025Q1,srv0154__L0,0.124
2025Q1,srv0108__L1,0.83349
2025Q1,srv0262__L0,0.27173
2025Q1,srv0029__L1,0.62862
2025Q1,srv0130__L2,0.39209
2025Q1,prd0408__L1,0.47065
2025Q1,trn0385__L0,0.54401
2025Q1,srv0202__L1,0.36487
2025Q1,trd0467__L1,1.43049
2025Q1,msc0579__L2,0.13565
2025Q1,ord0353__L0,1.24222
2025Q1,cmd0522__L0,0.12285
2025Q1,srv0131__L1,0.02311
2025Q1,srv0103__L1,0.77192
2025Q1,srv0156__L0,0.04435
2025Q1,srv0062__L1,1.00725
2025Q1,srv0143__L0,0.13133
2025Q1,srv0171__L1,2.26026
2025Q1,srv0028__L2,0.17621
2025Q1,srv0133__L0,2.03541
2025Q1,srv0046__L2,0.2884
2025Q1,ord0347__L1,0.51684
2025Q1,trn0393__L2,0.81157
2025Q1,srv0082__L1,0.78324
2025Q2,srv0113__L0,0.45087
2025Q2,srv0187__L1,0.08526
2025Q2,srv0316__L1,0.2126
2025Q2,srv0038__L0,0.1204
2025Q2,srv0041__L2,0.03091
2025Q2,prd0426__L2,0.43794
2025Q2,srv0044__L1,0.53419
2025Q2,con0453__L1,0.11649
2025Q2,srv0248__L1,0.44677
2025Q2,prd0443__L1,0.05654
2025Q2,srv0212__L0,0.17899
2025Q2,srv0059__L2,0.71676
2025Q2,ord0362__L0,0.0189
2025Q2,srv0080__L2,1.64406
2025Q2,trn0379__L0,0.25498
2025Q2,srv0132__L0,0.69306
2025Q2,srv0092__L0,0.07124
2025Q2,srv0112__L1,0.65455
2025Q2,trd0471__L1,0.06081
2025Q2,prd0419__L2,0.1981
2025Q2,srv0127__L1,0.84792
2025Q2,cmd0521__L2,0.53504
2025Q2,srv0207__L2,0.30985
2025Q2,srv0210__L2,0.14417
2025Q2,con0446__L0,0.31277
2025Q2,prd0408__L1,0.742
2025Q2,glb0557__L2,0.5594
2025Q2,ord0347__L0,0.33627
2025Q2,srv0058__L0,0.3054
2025Q2,trd0490__L2,1.73277
2025Q2,trn0393__L1,0.40438
2025Q2,trd0472__L0,0.11517
2025Q2,trn0385__L2,0.14268
2025Q2,cmd0515__L0,0.10038
2025Q2,srv0332__L2,0.18742
2025Q2,trd0464__L1,0.05949
2025Q2,srv0162__L2,0.42735
2025Q2,srv0117__L1,0.3359
2025Q2,msc0585__L0,0.12713
2025Q2,ord0356__L1,0.77891
2025Q2,trd0476__L1,0.43282
2025Q2,srv0236__L2,0.71508
2025Q2,ord0355__L1,0.92067
2025Q2,prd0413__L2,0.18846
2025Q2,srv0068__L1,0.20372
2025Q2,srv0017__L2,0.51935
2025Q2,msc0574__L2,1.03662
2025Q2,msc0582__L1,0.98225
2025Q2,srv0062__L2,0.17972
2025Q2,srv0135__L2,0.32912
2025Q2,srv0304__L1,0.01737
2025Q2,srv0324__L2,0.52395
2025Q2,ord0340__L1,0.89876
2025Q2,srv0028__L1,0.01355
2025Q2,ord0358__L1,0.52648
2025Q2,srv0189__L0,0.25495
2025Q2,srv0015__L0,0.26959
2025Q2,cmd0517__L2,0.02077
2025Q2,srv0133__L2,0.497
2025Q2,srv0130__L2,0.22794
2025Q3,srv0252__L0,0.27494
2025Q3,srv0171__L0,0.02205
2025Q3,srv0102__L2,1.05971
2025Q3,trd0478__L0,0.00943
2025Q3,trd0472__L0,1.13401
2025Q3,ord0355__L0,0.06992
2025Q3,trd0490__L2,1.33129
2025Q3,srv0162__L2,0.34492
2025Q3,srv0130__L0,0.23667
2025Q3,srv0104__L2,0.06082
2025Q3,msc0583__L1,0.09777
2025Q3,srv0046__L2,0.23256
2025Q3,srv0262__L1,0.09699
2025Q3,srv0236__L2,0.73607
2025Q3,srv0127__L0,0.34956
2025Q3,srv0049__L2,0.10201
2025Q3,srv0281__L1,0.49149
2025Q3,srv0113__L2,0.19536
2025Q3,glb0560__L0,0.22229
2025Q3,fin0534__L1,0.06294
2025Q3,prd0408__L0,0.53321
2025Q3,prd0419__L2,0.22597
2025Q3,srv0044__L0,0.53676
2025Q3,msc0568__L2,0.20745
2025Q3,srv0135__L1,0.6149
2025Q3,srv0133__L1,0.76635
2025Q3,ord0353__L1,0.00733
2025Q3,srv0092__L1,1.53424
2025Q3,srv0332__L0,0.0846
2025Q3,con0446__L1,0.02628
2025Q3,srv0322__L0,0.30798
2025Q3,srv0028__L2,0.58734
2025Q3,srv0015__L0,0.47206
2025Q3,srv0204__L2,0.56824
2025Q3,srv0324__L0,0.27948
2025Q3,srv0074__L2,0.05115
2025Q3,srv0319__L2,0.68511
2025Q3,srv0029__L0,0.37667
2025Q3,srv0186__L1,0.34462
2025Q3,trd0476__L2,0.46537
2025Q3,msc0585__L0,0.33174
2025Q3,trd0467__L0,0.28037
2025Q3,srv0138__L0,0.28766
2025Q3,srv0062__L0,0.48677
2025Q3,srv0295__L0,0.77544
2025Q3,trn0379__L1,0.12488
2025Q3,srv0248__L0,0.41595
2025Q3,ord0347__L2,0.07988
2025Q3,srv0212__L1,0.19314
2025Q3,srv0202__L0,0.08095
2025Q3,srv0304__L2,0.68368
2025Q3,srv0011__L2,0.26415
2025Q3,srv0335__L2,0.01632
2025Q3,msc0579__L0,0.0944
2025Q3,srv0320__L2,0.42892
2025Q3,srv0041__L2,0.88494
2025Q3,glb0557__L2,0.29908
2025Q3,ord0340__L2,0.2514
2025Q3,srv0112__L2,0.35945
2025Q3,cmd0528__L0,0.10849
2025Q4,srv0015__L1,0.05768
2025Q4,srv0322__L2,1.38812
2025Q4,prd0413__L2,0.02718
2025Q4,srv0102__L1,1.21185
2025Q4,srv0104__L1,0.3725
2025Q4,ord0356__L1,0.34806
2025Q4,srv0171__L2,0.99306
2025Q4,ord0362__L2,0.7929
2025Q4,prd0426__L1,0.94398
2025Q4,trd0483__L0,0.27109
2025Q4,srv0154__L1,0.01437
2025Q4,srv0189__L2,0.34372
2025Q4,con0453__L2,0.22877
2025Q4,srv0324__L2,0.45665
2025Q4,con0446__L1,1.42058
2025Q4,srv0212__L2,0.25125
2025Q4,srv0304__L1,0.57498
2025Q4,srv0103__L2,0.43982
2025Q4,trn0385__L0,0.03699
2025Q4,msc0574__L2,0.00935
2025Q4,prc0511__L1,0.18948
2025Q4,srv0041__L0,0.03771
2025Q4,srv0122__L2,0.05039
2025Q4,srv0049__L0,0.30827
2025Q4,srv0112__L2,0.06389
2025Q4,msc0583__L0,0.00345
2025Q4,srv0046__L0,0.11947
2025Q4,srv0332__L0,0.10658
2025Q4,ord0347__L1,1.14642
2025Q4,trd0489__L1,0.30762
2025Q4,srv0198__L2,0.62887
2025Q4,ord0366__L1,0.23295
2025Q4,srv0125__L1,0.38215
2025Q4,srv0319__L2,1.16933
2025Q4,srv0176__L0,0.09637
2025Q4,srv0187__L2,0.59812
2025Q4,srv0029__L2,0.21516
2025Q4,srv0092__L0,0.32346
2025Q4,trd0490__L0,0.87383
2025Q4,srv0252__L1,1.35046
2025Q4,prd0438__L2,0.79276
2025Q4,srv0295__L0,0.50437
2025Q4,srv0305__L0,0.12791
2025Q4,cmd0521__L1,0.19519
2025Q4,fin0534__L1,0.00347
2025Q4,srv0074__L0,0.05113
2025Q4,srv0044__L2,0.19391
2025Q4,trd0464__L0,0.13629
2025Q4,prd0408__L1,0.38434
2025Q4,srv0292__L0,0.58776
2025Q4,trn0393__L1,0.02252
2025Q4,trn0376__L1,0.22088
2025Q4,msc0582__L2,0.28638
2025Q4,srv0320__L0,0.03435
2025Q4,srv0210__L1,0.54327
2025Q4,glb0557__L0,0.29888
2025Q4,srv0204__L0,0.25115
2025Q4,srv0156__L2,0.23869
2025Q4,trd0476__L2,0.35559
2025Q4,glb0560__L1,0.04399
